,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,016,American Samoa,360,Indonesia,35953955.0,50064.111000000004
1,016,American Samoa,036,Australia,7268060.0,5982.355
2,016,American Samoa,490,"Other Asia, nes",5284693.0,4010.966
3,016,American Samoa,480,Mauritius,3427750.0,5307.503
4,016,American Samoa,834,United Rep. of Tanzania,1490616.0,2502.045
5,016,American Samoa,410,Rep. of Korea,1056734.0,861.291
6,016,American Samoa,170,Colombia,971692.0,588.506
7,016,American Samoa,250,France,663708.0,93.527
8,016,American Samoa,124,Canada,651765.0,22.128
9,016,American Samoa,218,Ecuador,513797.0,69.544
10,016,American Samoa,554,New Zealand,513152.0,2083.728
11,016,American Samoa,458,Malaysia,492549.0,1.326
12,016,American Samoa,826,United Kingdom,426452.0,29.463
13,016,American Samoa,702,Singapore,420636.0,7.755000000000001
14,016,American Samoa,586,Pakistan,408898.0,301.363
15,016,American Samoa,288,Ghana,396719.0,238.54299999999998
16,016,American Samoa,344,"China, Hong Kong SAR",355413.0,36.558
17,016,American Samoa,784,United Arab Emirates,150432.0,76.154
18,016,American Samoa,188,Costa Rica,136737.0,7.265
19,016,American Samoa,508,Mozambique,119373.0,6.686
20,016,American Samoa,616,Poland,110161.0,91.758
21,016,American Samoa,724,Spain,105509.0,22.67
22,016,American Samoa,604,Peru,99567.0,105.848
23,016,American Samoa,752,Sweden,81314.0,14.435
24,016,American Samoa,703,Slovakia,73683.0,76.208
25,016,American Samoa,276,Germany,72258.0,1.2080000000000002
26,016,American Samoa,894,Zambia,68003.0,22.351
27,016,American Samoa,792,TÃ¼rkiye,62043.0,31.384
28,016,American Samoa,887,Yemen,59782.0,137.59
29,016,American Samoa,246,Finland,57439.0,4.685
30,016,American Samoa,729,Sudan,56479.0,30.836000000000002
31,016,American Samoa,116,Cambodia,49794.0,4.812
32,016,American Samoa,070,Bosnia Herzegovina,49327.0,0.881
33,016,American Samoa,466,Mali,42157.0,36.25
34,016,American Samoa,562,Niger,36436.0,50.537
35,016,American Samoa,222,El Salvador,33149.0,0.067
36,016,American Samoa,417,Kyrgyzstan,29000.0,33.0
37,016,American Samoa,203,Czechia,27030.0,1.118
38,016,American Samoa,031,Azerbaijan,19368.0,3.687
39,016,American Samoa,646,Rwanda,16887.0,23.912
40,016,American Samoa,372,Ireland,16641.0,0.682
41,016,American Samoa,764,Thailand,15735.0,12.651
42,016,American Samoa,242,Fiji,15343.0,6.420999999999999
43,016,American Samoa,710,South Africa,12137.0,2.511
44,016,American Samoa,104,Myanmar,12063.0,5.012
45,016,American Samoa,376,Israel,10000.0,1.9020000000000001
46,016,American Samoa,208,Denmark,9944.0,0.009000000000000001
47,016,American Samoa,392,Japan,9802.0,0.049
48,016,American Samoa,040,Austria,6829.0,2.3120000000000003
49,016,American Samoa,858,Uruguay,6500.0,0.188
50,016,American Samoa,756,Switzerland,6014.0,0.54
51,016,American Samoa,112,Belarus,5000.0,0.281
52,016,American Samoa,056,Belgium,4849.0,0.027999999999999997
53,016,American Samoa,558,Nicaragua,4078.0,0.327
54,016,American Samoa,414,Kuwait,4003.0,0.20500000000000002
55,016,American Samoa,051,Armenia,3690.0,0.39
56,016,American Samoa,643,Russian Federation,2928.0,0.086
57,016,American Samoa,422,Lebanon,2713.0,0.039
58,016,American Samoa,705,Slovenia,2628.0,0.063
59,016,American Samoa,060,Bermuda,2399.0,0.024999999999999998
60,016,American Samoa,578,Norway,2223.0,0.054
61,016,American Samoa,442,Luxembourg,1801.0,0.097
62,016,American Samoa,380,Italy,1502.0,0.048
63,016,American Samoa,174,Comoros,1295.0,2.6
64,016,American Samoa,788,Tunisia,1277.0,0.008
65,016,American Samoa,356,India,1142.0,0.132
66,016,American Samoa,076,Brazil,963.0,0.038
67,016,American Samoa,192,Cuba,770.0,0.021
68,016,American Samoa,068,Bolivia (Plurinational State of),701.0,0.055
69,016,American Samoa,516,Namibia,475.0,0.019999999999999997
70,016,American Samoa,384,CÃ´te d'Ivoire,223.0,0.109
71,016,American Samoa,340,Honduras,208.0,0.005
72,016,American Samoa,748,Eswatini,181.0,0.001
73,016,American Samoa,072,Botswana,63.0,0.0
74,016,American Samoa,860,Uzbekistan,28.0,0.002
75,016,American Samoa,499,Montenegro,25.0,0.001
