,exp_code_str3,exp_name,HS2,description,USD,tonne
0,020,Andorra,25," Salt (sodium chloride) including solution, salt water",418934.0,51299.817
1,020,Andorra,26," Iron ore, concentrate, not iron pyrites,unagglomerate",12412.0,9380.902
2,020,Andorra,44, Fuel wood,1601456.0,4202.021
3,020,Andorra,72," Pig iron, non-alloy, <0.5% phosphorus",3439971.0,2966.874
4,020,Andorra,47, Mechanical wood pulp,820892.0,2671.087
5,020,Andorra,38, Artificial graphite,138636.0,1714.0
6,020,Andorra,87, Pedestrian controlled tractors,20165223.0,1647.78
7,020,Andorra,39, Polyethylene - specific gravity <0.94 in primary form,5980531.0,1634.32
8,020,Andorra,84, Nuclear reactors,11683338.0,1236.032
9,020,Andorra,40," Natural rubber latex, including prevulcanised",540466.0,1222.9850000000001
10,020,Andorra,63, Electric blankets of textile material,1413340.0,915.037
11,020,Andorra,48, Newsprint,4671805.0,532.9780000000001
12,020,Andorra,73, Sheet piling of iron or steel,1843966.0,504.608
13,020,Andorra,15," Lard, other pig fat and poultry fat, rendered",303021.0,453.102
14,020,Andorra,85, Electric motors of an output < 37.5 watts,38979146.0,450.06
15,020,Andorra,70," Glass cullet, waste or scrap, glass in the mass",221202.0,435.009
16,020,Andorra,24," Tobacco, unmanufactured, not stemmed or stripped",191278.0,367.88000000000005
17,020,Andorra,27," Anthracite, not agglomerated",104196.0,254.541
18,020,Andorra,76," Aluminium unwrought, not alloyed",506907.0,203.78
19,020,Andorra,94," Seats, aircraft",1845808.0,187.543
20,020,Andorra,33, Essential oils of bergamot,17822428.0,179.363
21,020,Andorra,68," Stone setts, curbstones, flagstones (except slate)",63426.0,146.477
22,020,Andorra,49," Brochures, leaflets and similar, in single sheets",2469513.0,110.569
23,020,Andorra,74, Copper mattes,814152.0,102.169
24,020,Andorra,29, Saturated acyclic hydrocarbons,385923.0,80.183
25,020,Andorra,17," Raw sugar, cane",65435.0,73.672
26,020,Andorra,11, Wheat or meslin flour,21162.0,73.5
27,020,Andorra,62," Mens, boys overcoats of wool or hair, not knit",5633655.0,65.785
28,020,Andorra,89," Cruise ships, excursion boats, ferry boats",479871.0,55.547000000000004
29,020,Andorra,28, Chlorine,22552.0,54.036
30,020,Andorra,22, Mineral and aerated waters not sweetened or flavoured,451785.0,53.362
31,020,Andorra,19," Infant foods of cereals, flour, starch or milk, retai",117269.0,42.73
32,020,Andorra,09," Coffee, not roasted, not decaffeinated",172197.0,42.525
33,020,Andorra,20," Cucumbers,gherkins, prepared or preserved by vinegar",42278.0,42.044
34,020,Andorra,69," Bricks, blocks and ceramic goods of siliceous earths",81397.0,36.523
35,020,Andorra,10, Durum wheat,7616.0,35.413
36,020,Andorra,64," Waterproof footwear (Wellingtons etc), metal toe cap",2307917.0,35.099000000000004
37,020,Andorra,95," Rideable wheeled toys, dolls carriages",1168998.0,34.988
38,020,Andorra,92," Upright pianos, including auto-players",352018.0,33.342
39,020,Andorra,41," Bovine skins, whole, raw",43142.0,32.99
40,020,Andorra,83, Padlocks of base metal,87391.0,31.785999999999998
41,020,Andorra,01," Horses, live pure-bred breeding",42436.0,28.436
42,020,Andorra,16," Sausages, similar products of meat, meat offal & bloo",71818.0,25.262
43,020,Andorra,90," Optical fibres, except for telecommunications",15182262.0,24.749
44,020,Andorra,59, Gum or amylaceous covered textiles for book covers et,277042.0,24.568
45,020,Andorra,04, Milk not concentrated nor sweetened < 1% fat,76323.0,19.243
46,020,Andorra,61," Mens, boys overcoats, etc, of wool or hair, knit",1364649.0,18.56
47,020,Andorra,07," Potatoes seed, fresh or chilled",26387.0,17.127
48,020,Andorra,05," Hair, human, unworked, waste of human hair",18475.0,16.335
49,020,Andorra,32, Quebracho tanning extract,82353.0,16.295
50,020,Andorra,12, Soya beans,50234.0,16.082
51,020,Andorra,08," Coconuts, fresh or dried",10253.0,14.700000000000001
52,020,Andorra,34," Soaps, for toilet use, solid",37916.0,14.483
53,020,Andorra,02," Bovine carcasses and half carcasses, fresh or chilled",64697.0,11.907
54,020,Andorra,42," Saddlery and harness, of any material",836500.0,11.706
55,020,Andorra,30," Glands and other organs, dried, for therapeutic uses",248527.0,11.681
56,020,Andorra,82, Spades and shovels,96750.0,11.68
57,020,Andorra,57," Carpets of wool or fine animal hair, knotted",78702.0,7.601
58,020,Andorra,96," Worked ivory, articles of ivory",462422.0,6.233
59,020,Andorra,58," Woven pile fabric of wool or fine animal hair, w >30c",185092.0,5.597
60,020,Andorra,91," Wrist-watch, precious metal, battery, with hands",4252666.0,4.594
61,020,Andorra,06," Bulbs, tubers, corms, crowns and rhizomes, dormant",12061.0,3.91
62,020,Andorra,60," ""Long pile"" knit or crochet textile fabric",37661.0,3.901
63,020,Andorra,65," Hat-forms, etc of felt, not shaped, no formed brim",690601.0,3.172
64,020,Andorra,21," Coffee extracts, essences, concentrates, preparations",29537.0,3.13
65,020,Andorra,23," Flour or meal, pellet of meat or offal for animal fee",7577.0,2.638
66,020,Andorra,56," Sanitary towels, diapers and similar articles",28003.0,2.276
67,020,Andorra,54, Sewing thread of synthetic filaments,4145.0,1.544
68,020,Andorra,88," Gliders, hang gliders",372404.0,1.51
69,020,Andorra,71," Pearls natural, not permanently mounted or set",15885872.0,1.197
70,020,Andorra,93," Military weapons, other than hand guns, swords, etc",113311.0,1.024
71,020,Andorra,37, X-ray plates and films,11180.0,0.633
72,020,Andorra,78, Lead refined unwrought,633.0,0.5940000000000001
73,020,Andorra,75, Nickel mattes,14134.0,0.501
74,020,Andorra,66, Garden and similar umbrellas,5976.0,0.497
75,020,Andorra,35, Casein,1857.0,0.46499999999999997
76,020,Andorra,55," Filament tow of nylon, polyamides",5716.0,0.231
77,020,Andorra,43," Raw mink furskins, whole",47063.0,0.188
78,020,Andorra,18," Cocoa beans, whole or broken, raw or roasted",3180.0,0.17099999999999999
79,020,Andorra,50, Silk-worm cocoons suitable for reeling,184.0,0.101
80,020,Andorra,86," Rail locomotives, externally electrically powered",355.0,0.09
81,020,Andorra,46, Plaits and products of plaiting materials,367.0,0.035
82,020,Andorra,03," Ornamental fish, live",499.0,0.02
83,020,Andorra,52," Cotton, not carded or combed",556.0,0.019
84,020,Andorra,80, Tin not alloyed unwrought,894.0,0.008
85,020,Andorra,81," Powders, tungsten (wolfram)",2505.0,0.007
86,020,Andorra,79," Zinc, not alloyed, unwrought, >99% pure",113.0,0.001
87,020,Andorra,67," Bird skins and feathers, articles therefrom",428.0,0.001
