,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,724,Spain,020,Andorra,1036168905.0,1018719.16
1,250,France,020,Andorra,212680328.0,87407.362
2,156,China,020,Andorra,58751172.0,2275.498
3,380,Italy,020,Andorra,57040162.0,1824.137
4,276,Germany,020,Andorra,56321983.0,2923.621
5,826,United Kingdom,020,Andorra,24345826.0,2155.815
6,756,Switzerland,020,Andorra,23322229.0,314.998
7,620,Portugal,020,Andorra,16709163.0,3017.965
8,528,Netherlands,020,Andorra,15167296.0,1018.46
9,040,Austria,020,Andorra,13865387.0,1112.79
10,616,Poland,020,Andorra,9773018.0,998.754
11,704,Viet Nam,020,Andorra,8775772.0,145.644
12,792,TÃ¼rkiye,020,Andorra,6492476.0,268.419
13,104,Myanmar,020,Andorra,6440178.0,16453.919
14,050,Bangladesh,020,Andorra,6193868.0,154.59199999999998
15,056,Belgium,020,Andorra,5893288.0,300.239
16,392,Japan,020,Andorra,5699720.0,209.965
17,356,India,020,Andorra,4405647.0,149.474
18,490,"Other Asia, nes",020,Andorra,4360474.0,103.46300000000001
19,192,Cuba,020,Andorra,3693282.0,51.747
20,410,Rep. of Korea,020,Andorra,3528405.0,165.716
21,442,Luxembourg,020,Andorra,3236473.0,388.186
22,840,USA,020,Andorra,3017699.0,142.005
23,360,Indonesia,020,Andorra,2960175.0,62.859
24,203,Czechia,020,Andorra,2860852.0,137.773
25,116,Cambodia,020,Andorra,2617875.0,42.8
26,752,Sweden,020,Andorra,2551409.0,871.712
27,208,Denmark,020,Andorra,2524049.0,102.557
28,642,Romania,020,Andorra,2066166.0,103.272
29,504,Morocco,020,Andorra,1781619.0,91.815
30,586,Pakistan,020,Andorra,1711495.0,74.85
31,788,Tunisia,020,Andorra,1367927.0,15.157
32,764,Thailand,020,Andorra,1243352.0,18.115000000000002
33,702,Singapore,020,Andorra,1108073.0,64.481
34,246,Finland,020,Andorra,966949.0,123.987
35,124,Canada,020,Andorra,892687.0,9.59
36,344,"China, Hong Kong SAR",020,Andorra,860644.0,13.063
37,100,Bulgaria,020,Andorra,789106.0,21.476
38,710,South Africa,020,Andorra,785232.0,114.816
39,348,Hungary,020,Andorra,733223.0,31.563
40,484,Mexico,020,Andorra,685868.0,16.049
41,804,Ukraine,020,Andorra,618264.0,8.167
42,214,Dominican Rep.,020,Andorra,549415.0,55.32899999999999
43,372,Ireland,020,Andorra,543359.0,30.125
44,458,Malaysia,020,Andorra,542043.0,101.63199999999999
45,440,Lithuania,020,Andorra,453796.0,9.281
