port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Futila - Girassol,6,6,2011,2011,2010,2010,166453651,324363290,201,179,200,204,19,1441
Gimboa - Dalia,28,18,2011,2011,2012,2012,176759187,312249018,168,642,155,146,30,2332
Gimboa - Futila,3,3,2013,2013,2013,2013,74227051,141543663,158,158,158,158,12,897
Luanda - Lobito,340,76,2006,2006,2007,2007,844502990,1150982137,264,573,296,291,780,59051
Soyo - Cabinda,46,10,2006,2007,2007,2007,14878822,13198326,72,345,118,124,31,2358
Cabinda - Luanda,72,16,2003,2007,2006,2006,98641449,141342391,273,685,305,291,203,15302
Malongo - Soyo,90,17,2011,2009,2011,2011,51673426,51415171,141,309,203,198,52,3941
Malongo - Takula Terminal,200,17,2012,2011,2012,2012,101570783,84575911,153,210,228,231,106,7930
Luanda - Porto Alexandre,14,9,1994,1995,1993,1992,37841460,23634600,1260,1710,1587,1251,17,1289
Luanda - Sumbe,44,16,2005,2005,2004,2005,33335234,17366539,1144,1990,2044,2084,47,3549
Luanda - Gimboa,152,40,2009,2007,2009,2010,120336870,126982923,140,853,258,206,106,7972
Gimboa - Porto Do Ambriz,2,2,1995,1995,2002,2002,779723,423192,1314,1314,1106,1012,2,116
Porto Do Ambriz - Luanda,32,17,2001,2003,2007,2007,49007754,45781268,472,1067,473,301,73,5464
Girassol - Luanda,285,40,2012,2010,2012,2013,326386068,318367581,213,1692,376,336,400,30016
Greater Plutonio - Luanda,217,16,2010,2010,2010,2009,397316615,472271531,388,957,281,217,513,38734
Namibe - Soyo,1,1,1990,1990,1990,1990,2998389,3609390,590,590,590,590,1,100
Luanda - Dalia,200,30,2013,2011,2013,2013,269643321,307548542,228,608,341,311,231,17350
Dalia - Girassol,108,28,2010,2010,2011,2011,182093765,290638135,192,445,121,107,77,5865
Gimboa - Girassol,29,20,2011,2010,2011,2011,128655012,228469440,129,353,111,106,44,3419
Soyo - Porto Do Ambriz,30,12,2006,2004,2008,2009,40908276,41342916,337,1791,604,564,45,3371
Gimboa - Palanca,111,7,2007,2009,2008,2008,30554940,29004984,95,378,133,131,22,1631
Palanca - Luanda,183,19,2009,2006,2007,2007,298501383,476917199,164,414,232,227,204,15641
Palanca - Cabinda,5,2,2012,2012,2012,2012,1069360,419169,151,245,298,232,2,139
Palanca - Soyo,45,11,2004,2005,2003,2001,20040367,15720809,363,799,457,497,44,3274
Soyo - Gimboa,7,5,2004,2002,2003,2002,8664128,6635405,179,505,439,405,4,327
Baia Dos Tigres - Luanda,4,4,1998,1998,1997,1995,14087262,17008456,994,1210,903,883,17,1296
Luanda - Soyo,477,84,2008,2009,2010,2010,982427709,1026285385,277,621,413,373,887,67047
Girassol - Soyo,16,7,2006,2008,2004,2005,7930930,4059734,1001,1145,751,490,38,2889
Dalia - Soyo,11,6,2008,2008,2008,2009,11372739,10684662,765,1522,497,349,25,1870
Namibe - Porto Alexandre,22,6,1988,1989,1988,1988,140350950,57965037,1182,984,1704,1690,47,3555
Lobito - Girassol,13,4,2010,2012,2014,2014,51350748,41358399,432,718,1039,906,22,1640
Luanda - Amboim,38,16,2006,2004,2007,2007,15461264,8703055,292,537,498,501,19,1406
Lobito - Amboim,9,5,2007,2003,1997,1998,9307125,4124368,223,537,1204,1157,5,360
Girassol - Amboim,7,4,2010,2010,2011,2011,3253266,1850597,360,667,549,541,3,239
Porto Alexandre - Soyo,2,2,2002,2002,1994,1993,3548074,4090064,753,753,640,632,4,266
Namibe - Benguela,2,2,1989,1989,1986,1986,49068555,20178958,5567,5567,5567,5559,16,1235
Benguela - Porto Alexandre,1,1,1984,1984,1984,1984,4345891,1784902,986,986,986,986,1,60
Porto Alexandre - Saco,9,6,1989,1988,1989,1988,13746652,13556374,560,817,688,911,7,515
Porto Alexandre - Amboim,9,3,1994,1996,1998,1996,8627280,1194536,424,1880,1647,784,7,537
Porto Alexandre - Sumbe,18,2,1991,1994,1992,1995,4902887,1684755,355,356,573,594,10,759
Porto Alexandre - Baia Dos Tigres,61,8,1985,1986,1982,1981,27311550,14040022,78,643,565,627,15,1159
Porto Alexandre - Lobito,3,2,2002,2002,2002,2002,2293206,1558515,928,854,872,888,4,275
Lobito - Sumbe,13,7,2001,2003,2000,2000,2054046,1141864,372,442,495,519,4,310
Lobito - Namibe,40,14,2006,2004,2002,2004,164128848,170849802,225,910,313,260,68,5120
Dande - Luanda,2,2,2008,2008,2007,2007,224672,176011,90,90,105,109,0,18
Lobito - Porto Do Ambriz,2,2,2000,2000,1998,1999,802371,615112,901,901,966,861,2,116
Soyo - Futila,16,5,2009,2009,2015,2014,24045132,28139843,73,156,233,214,31,2383
Futila - Takula Terminal,36,9,2013,2013,2013,2013,24688814,21174440,117,274,110,101,19,1416
Takula Terminal - Luanda,1,1,2016,2016,2016,2016,13696173,15472999,287,287,287,287,10,789
Soyo - Lobito,7,6,2004,2004,2003,2002,66168784,85349173,453,531,501,485,17,1336
Luanda - Namibe,52,16,2000,2000,1997,1997,273495089,360757176,423,761,436,431,123,9345
Gimboa - Lobito,2,2,2006,2006,2007,2008,1746472,2522087,2735,2735,2675,2873,3,239
Luanda - Kiame,25,12,2009,2007,2010,2010,28657356,20880869,991,1583,1178,1002,30,2234
Baia Dos Tigres - Namibe,4,3,2008,2006,1994,1994,20108999,8258833,170,1587,2826,3133,8,615
Benguela - Amboim,1,1,1994,1994,1994,1994,8232890,3400014,1868,1868,1868,1868,2,187
Malongo - Futila,144,20,2007,2008,2011,2011,40576198,30315028,175,197,229,227,80,5997
Malongo - Cabinda,68,12,2002,2006,2004,2004,10920142,9601319,122,143,227,218,43,3240
Futila - Cabinda,9,5,2001,2002,2006,2006,338916,240855,84,99,84,79,3,243
Palanca - Porto Do Ambriz,6,3,1991,1993,1986,1985,1345473,1155243,277,259,341,368,1,109
Gimboa - Greater Plutonio,4,4,1999,1999,2009,2010,62407083,116893837,583,761,371,361,13,1027
Soyo - Noqui,19,14,2006,2004,2005,2006,17205475,24800129,93,98,100,100,34,2542
Girassol - Namibe,1,1,1986,1986,1986,1986,4077258,5375016,821,821,821,821,5,386
Luanda - Benguela,9,6,2003,2002,2005,2005,6572134,3465951,1753,2047,2292,2110,11,858
Benguela - Sumbe,3,2,2003,2003,2003,2003,756476,700374,1071,933,883,953,1,111
Luanda - Malongo,39,11,2011,2009,2011,2011,29579490,30180618,270,341,316,307,30,2236
Lobito - Benguela,2,2,1997,1997,1998,1997,2208131,913770,2946,2946,2932,2948,3,244
Amboim - Namibe,2,2,2000,2000,1988,1990,2059160,532928,391,391,443,431,1,51
Luanda - Saco,120,14,2006,2001,2005,2007,410562057,559221192,422,1299,485,452,297,22495
