port_pair,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Oran - Tenes,5,5,1998,1998,2000,2001,4664694,6531718,227,239,261,264,2,121
Oran Dry Port - Cherchell,1,1,2010,2010,2010,2010,2517712,3180574,324,324,324,324,1,60
Bethioua - Skikda,5,4,2011,2011,2012,2012,102169858,85109037,388,429,405,411,15,1011
Mostaganem - Cherchell,4,3,1993,1997,1998,1999,26797344,37921443,561,728,254,278,4,328
Tenes - Bethioua,2,2,1998,1998,2002,1998,34676517,34968271,252,252,221,234,5,381
Oran - Jijel,1,1,2008,2008,2008,2008,4629643,5454534,1091,1091,1091,1091,1,92
Annaba - Jijel,3,3,2004,2004,2006,2005,15440075,13765406,194,199,191,193,2,130
Jijel - Djen Djen,7,6,2005,2003,2012,2013,112214020,201355952,217,623,695,721,15,1185
Ghazaouet - Alger,1,1,2008,2008,2008,2008,4073848,4798876,408,408,408,408,1,70
Rouiba - Tipaza,1,1,1985,1985,1985,1985,15907836,22136556,492,492,492,492,2,139
Oran Dry Port - Dellys,1,1,2011,2011,2011,2011,10693640,15884898,1604,1604,1604,1604,3,205
El Kala - Arzew,1,1,1972,1972,1972,1972,157692,79544,465,465,465,465,1,49
Bejaia - Cherchell,1,1,1998,1998,1998,1998,625124,762501,151,151,151,151,0,10
Alger - Beni Saf,1,1,2010,2010,2010,2010,233189,99867,499,499,499,499,1,74
Beni Saf - Tenes,1,1,2010,2010,2010,2010,165794,71004,355,355,355,355,0,27
Rouiba - Tenes,1,1,1991,1991,1991,1991,1794881,2726910,629,629,629,629,0,23
Tipaza - Arzew,1,1,1999,1999,1999,1999,8461429,14138916,996,996,996,996,1,84
Arzew - Collo,1,1,2003,2003,2003,2003,22231639,35516809,885,885,885,885,3,241
Alger - Tipaza,3,2,2012,2012,2011,2011,3696794,6047093,299,264,294,297,2,158
Ghazaouet - Mostaganem,2,2,2011,2011,2012,2012,5782848,8226539,215,215,197,197,1,113
Mostaganem - Tipaza,1,1,2012,2012,2012,2012,1579149,1520167,608,608,608,608,0,29
Oran - Skikda,2,2,2008,2008,2009,2012,62802192,72079875,1208,1208,1198,1171,13,1039
