,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,840,USA,028,Antigua and Barbuda,432382921.0,283257.226
1,616,Poland,028,Antigua and Barbuda,138762782.0,62929.79
2,156,China,028,Antigua and Barbuda,55314229.0,74870.284
3,826,United Kingdom,028,Antigua and Barbuda,23349606.0,2740.422
4,300,Greece,028,Antigua and Barbuda,17536564.0,37384.897000000004
5,392,Japan,028,Antigua and Barbuda,17118366.0,2158.794
6,076,Brazil,028,Antigua and Barbuda,16070584.0,24019.900999999998
7,276,Germany,028,Antigua and Barbuda,15776211.0,8090.498
8,250,France,028,Antigua and Barbuda,12452779.0,3356.817
9,724,Spain,028,Antigua and Barbuda,11334836.0,3660.038
10,450,Madagascar,028,Antigua and Barbuda,9888930.0,88.15799999999999
11,214,Dominican Rep.,028,Antigua and Barbuda,9855555.0,9229.223
12,124,Canada,028,Antigua and Barbuda,9564243.0,2331.594
13,380,Italy,028,Antigua and Barbuda,8080229.0,1847.576
14,528,Netherlands,028,Antigua and Barbuda,7862295.0,2837.5769999999998
15,591,Panama,028,Antigua and Barbuda,7585138.0,526.785
16,388,Jamaica,028,Antigua and Barbuda,7333647.0,4925.058
17,792,TÃ¼rkiye,028,Antigua and Barbuda,6666367.0,12335.925000000001
18,710,South Africa,028,Antigua and Barbuda,6476656.0,21147.49
19,352,Iceland,028,Antigua and Barbuda,6014789.0,10914.092
20,410,Rep. of Korea,028,Antigua and Barbuda,5482619.0,717.159
21,764,Thailand,028,Antigua and Barbuda,4340547.0,534.175
22,752,Sweden,028,Antigua and Barbuda,2984568.0,2300.644
23,356,India,028,Antigua and Barbuda,2933568.0,614.539
24,196,Cyprus,028,Antigua and Barbuda,2041972.0,649.2860000000001
25,040,Austria,028,Antigua and Barbuda,1877351.0,192.695
26,702,Singapore,028,Antigua and Barbuda,1813152.0,36.55200000000001
27,756,Switzerland,028,Antigua and Barbuda,1775719.0,14.309
28,554,New Zealand,028,Antigua and Barbuda,1647007.0,176.267
29,360,Indonesia,028,Antigua and Barbuda,1610395.0,248.941
30,056,Belgium,028,Antigua and Barbuda,1524765.0,978.4590000000001
31,784,United Arab Emirates,028,Antigua and Barbuda,1468352.0,147.553
32,152,Chile,028,Antigua and Barbuda,1227585.0,769.582
33,604,Peru,028,Antigua and Barbuda,1093945.0,1186.562
34,458,Malaysia,028,Antigua and Barbuda,1009448.0,1460.7540000000001
35,208,Denmark,028,Antigua and Barbuda,937996.0,190.169
36,036,Australia,028,Antigua and Barbuda,923431.0,837.7010000000001
37,348,Hungary,028,Antigua and Barbuda,818222.0,155.083
38,170,Colombia,028,Antigua and Barbuda,741075.0,785.164
39,620,Portugal,028,Antigua and Barbuda,657207.0,268.748
40,320,Guatemala,028,Antigua and Barbuda,627572.0,1002.0039999999999
41,340,Honduras,028,Antigua and Barbuda,528742.0,816.6179999999999
42,188,Costa Rica,028,Antigua and Barbuda,495494.0,204.37
43,490,"Other Asia, nes",028,Antigua and Barbuda,377113.0,122.641
44,480,Mauritius,028,Antigua and Barbuda,251360.0,11.032
45,372,Ireland,028,Antigua and Barbuda,216194.0,29.968
46,032,Argentina,028,Antigua and Barbuda,203708.0,67.704
47,442,Luxembourg,028,Antigua and Barbuda,181304.0,221.84300000000002
48,428,Latvia,028,Antigua and Barbuda,147568.0,35.772
49,246,Finland,028,Antigua and Barbuda,137328.0,8.764
50,084,Belize,028,Antigua and Barbuda,117550.0,496.04
51,586,Pakistan,028,Antigua and Barbuda,87133.0,9.759
52,104,Myanmar,028,Antigua and Barbuda,83150.0,7.2940000000000005
53,516,Namibia,028,Antigua and Barbuda,74169.0,87.35199999999999
54,218,Ecuador,028,Antigua and Barbuda,73722.0,39.327
55,858,Uruguay,028,Antigua and Barbuda,53674.0,14.81
56,100,Bulgaria,028,Antigua and Barbuda,42142.0,2.385
57,440,Lithuania,028,Antigua and Barbuda,35114.0,18.621000000000002
58,578,Norway,028,Antigua and Barbuda,32291.0,26.598
59,191,Croatia,028,Antigua and Barbuda,31148.0,50.96
60,642,Romania,028,Antigua and Barbuda,29949.0,11.711
61,024,Angola,028,Antigua and Barbuda,29458.0,26.755999999999997
62,203,Czechia,028,Antigua and Barbuda,24696.0,0.696
63,422,Lebanon,028,Antigua and Barbuda,22136.0,18.24
64,222,El Salvador,028,Antigua and Barbuda,14965.0,8.66
65,705,Slovenia,028,Antigua and Barbuda,10585.0,0.172
66,384,CÃ´te d'Ivoire,028,Antigua and Barbuda,9231.0,10.977
67,048,Bahrain,028,Antigua and Barbuda,8725.0,1.8639999999999999
68,703,Slovakia,028,Antigua and Barbuda,8219.0,0.09
69,233,Estonia,028,Antigua and Barbuda,4457.0,1.2389999999999999
70,643,Russian Federation,028,Antigua and Barbuda,1521.0,0.435
71,508,Mozambique,028,Antigua and Barbuda,1002.0,0.595
72,288,Ghana,028,Antigua and Barbuda,143.0,0.078
73,558,Nicaragua,028,Antigua and Barbuda,69.0,0.02
