int_arr_port,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Pago Pago,97,47,2005,2001,2005,2007,2926604657,1827338918,1241,3359,1683,1626,750,57425
Apia,245,49,2008,2005,2007,2008,1925049410,2071096720,563,941,922,910,493,37815
