,exp_code_str3,exp_name,HS2,description,USD,tonne
0,012,Algeria,27," Anthracite, not agglomerated",39148454081.0,75813087.70199999
1,012,Algeria,31," Animal or vegetable fertilizers, in packs >10 kg",890861247.0,3112890.484
2,012,Algeria,28, Chlorine,610392309.0,1505749.59
3,012,Algeria,25," Salt (sodium chloride) including solution, salt water",99506543.0,1324625.722
4,012,Algeria,17," Raw sugar, cane",137812344.0,341472.402
5,012,Algeria,70," Glass cullet, waste or scrap, glass in the mass",45049361.0,145370.739
6,012,Algeria,72," Pig iron, non-alloy, <0.5% phosphorus",46557464.0,84551.948
7,012,Algeria,08," Coconuts, fresh or dried",109472640.0,83172.38
8,012,Algeria,47, Mechanical wood pulp,12681758.0,69287.262
9,012,Algeria,29, Saturated acyclic hydrocarbons,37209453.0,66443.11
10,012,Algeria,11, Wheat or meslin flour,16263753.0,40979.350000000006
11,012,Algeria,19," Infant foods of cereals, flour, starch or milk, retai",10612759.0,19550.598
12,012,Algeria,84, Nuclear reactors,98502141.0,14609.967
13,012,Algeria,73, Sheet piling of iron or steel,13474745.0,12696.116
14,012,Algeria,22, Mineral and aerated waters not sweetened or flavoured,7739161.0,10828.735
15,012,Algeria,26," Iron ore, concentrate, not iron pyrites,unagglomerate",7767503.0,9761.682
16,012,Algeria,12, Soya beans,9181955.0,9460.467999999999
17,012,Algeria,51," Greasy shorn wool, not carded or combed",5907472.0,8244.869999999999
18,012,Algeria,68," Stone setts, curbstones, flagstones (except slate)",1442985.0,7907.975
19,012,Algeria,48, Newsprint,7930743.0,7140.341
20,012,Algeria,07," Potatoes seed, fresh or chilled",4797093.0,5930.911
21,012,Algeria,41," Bovine skins, whole, raw",17677736.0,5891.128
22,012,Algeria,39, Polyethylene - specific gravity <0.94 in primary form,8012565.0,5847.571
23,012,Algeria,45," Natural cork, raw or simply prepared",8619297.0,4957.805
24,012,Algeria,03," Ornamental fish, live",35749749.0,4065.0660000000003
25,012,Algeria,23," Flour or meal, pellet of meat or offal for animal fee",1382931.0,4005.825
26,012,Algeria,38, Artificial graphite,3073738.0,2909.4280000000003
27,012,Algeria,18," Cocoa beans, whole or broken, raw or roasted",10871269.0,2403.5570000000002
28,012,Algeria,34," Soaps, for toilet use, solid",1760591.0,1862.0690000000002
29,012,Algeria,78, Lead refined unwrought,3767575.0,1709.98
30,012,Algeria,20," Cucumbers,gherkins, prepared or preserved by vinegar",1403882.0,1614.993
31,012,Algeria,85, Electric motors of an output < 37.5 watts,24237441.0,1158.503
32,012,Algeria,96," Worked ivory, articles of ivory",2435536.0,1154.32
33,012,Algeria,15," Lard, other pig fat and poultry fat, rendered",1207144.0,1124.929
34,012,Algeria,55," Filament tow of nylon, polyamides",1024903.0,996.366
35,012,Algeria,63, Electric blankets of textile material,510605.0,963.0129999999999
36,012,Algeria,32, Quebracho tanning extract,417825.0,788.26
37,012,Algeria,04, Milk not concentrated nor sweetened < 1% fat,1414635.0,687.9469999999999
38,012,Algeria,52," Cotton, not carded or combed",2042074.0,628.989
39,012,Algeria,87, Pedestrian controlled tractors,1522800.0,575.3
40,012,Algeria,79," Zinc, not alloyed, unwrought, >99% pure",1797131.0,573.312
41,012,Algeria,54, Sewing thread of synthetic filaments,822236.0,525.243
42,012,Algeria,89," Cruise ships, excursion boats, ferry boats",6371531.0,461.0
43,012,Algeria,30," Glands and other organs, dried, for therapeutic uses",5673707.0,336.492
44,012,Algeria,21," Coffee extracts, essences, concentrates, preparations",970973.0,331.862
45,012,Algeria,94," Seats, aircraft",1458748.0,331.729
46,012,Algeria,86," Rail locomotives, externally electrically powered",449650.0,317.10200000000003
47,012,Algeria,44, Fuel wood,314220.0,300.969
48,012,Algeria,33, Essential oils of bergamot,1500980.0,289.453
49,012,Algeria,69," Bricks, blocks and ceramic goods of siliceous earths",162883.0,247.81
50,012,Algeria,76," Aluminium unwrought, not alloyed",891329.0,233.514
51,012,Algeria,02," Bovine carcasses and half carcasses, fresh or chilled",537388.0,229.16199999999998
52,012,Algeria,40," Natural rubber latex, including prevulcanised",640290.0,199.46099999999998
53,012,Algeria,74, Copper mattes,509627.0,191.726
54,012,Algeria,13, Lac,98260.0,98.29299999999999
55,012,Algeria,46, Plaits and products of plaiting materials,18118.0,91.78599999999999
56,012,Algeria,90," Optical fibres, except for telecommunications",5721810.0,58.216
57,012,Algeria,09," Coffee, not roasted, not decaffeinated",208196.0,56.403
58,012,Algeria,10, Durum wheat,37104.0,55.592
59,012,Algeria,56," Sanitary towels, diapers and similar articles",227902.0,54.18
60,012,Algeria,35, Casein,141080.0,48.510999999999996
61,012,Algeria,62," Mens, boys overcoats of wool or hair, not knit",223900.0,41.862
62,012,Algeria,64," Waterproof footwear (Wellingtons etc), metal toe cap",106346.0,35.199999999999996
63,012,Algeria,49," Brochures, leaflets and similar, in single sheets",462405.0,34.429
64,012,Algeria,71," Pearls natural, not permanently mounted or set",13117194.0,23.628
65,012,Algeria,57," Carpets of wool or fine animal hair, knotted",49211.0,22.76
66,012,Algeria,60," ""Long pile"" knit or crochet textile fabric",56200.0,16.194
