,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,380,Italy,012,Algeria,84, Nuclear reactors,1507189010.0,94117.396,Italy -  Nuclear reactors
1,156,China,012,Algeria,84, Nuclear reactors,1437199792.0,259581.034,China -  Nuclear reactors
2,250,France,012,Algeria,10, Durum wheat,1235542558.0,6346621.482,France -  Durum wheat
3,156,China,012,Algeria,85, Electric motors of an output < 37.5 watts,1003615028.0,56776.867,China -  Electric motors of an output < 37.5 watts
4,032,Argentina,012,Algeria,10, Durum wheat,846263591.0,4695640.0,Argentina -  Durum wheat
5,250,France,012,Algeria,84, Nuclear reactors,784700953.0,33884.726,France -  Nuclear reactors
6,276,Germany,012,Algeria,87, Pedestrian controlled tractors,712847948.0,53670.123,Germany -  Pedestrian controlled tractors
7,724,Spain,012,Algeria,87, Pedestrian controlled tractors,693076107.0,63227.631,Spain -  Pedestrian controlled tractors
8,076,Brazil,012,Algeria,17," Raw sugar, cane",678116264.0,2283811.8720000004,"Brazil -  Raw sugar, cane"
9,250,France,012,Algeria,30," Glands and other organs, dried, for therapeutic uses",635571290.0,4913.027,"France -  Glands and other organs, dried, for therapeutic uses"
10,156,China,012,Algeria,73, Sheet piling of iron or steel,580970502.0,326974.752,China -  Sheet piling of iron or steel
11,156,China,012,Algeria,88," Gliders, hang gliders",533710551.0,3.1350000000000002,"China -  Gliders, hang gliders"
12,032,Argentina,012,Algeria,23," Flour or meal, pellet of meat or offal for animal fee",529901194.0,1397510.0,"Argentina -  Flour or meal, pellet of meat or offal for animal fee"
13,276,Germany,012,Algeria,84, Nuclear reactors,525301796.0,25036.225,Germany -  Nuclear reactors
14,250,France,012,Algeria,87, Pedestrian controlled tractors,502053217.0,41732.585,France -  Pedestrian controlled tractors
15,380,Italy,012,Algeria,27," Anthracite, not agglomerated",484596193.0,864933.606,"Italy -  Anthracite, not agglomerated"
16,792,TÃ¼rkiye,012,Algeria,84, Nuclear reactors,481349672.0,76249.167,TÃ¼rkiye -  Nuclear reactors
17,410,Rep. of Korea,012,Algeria,87, Pedestrian controlled tractors,477290211.0,54695.164,Rep. of Korea -  Pedestrian controlled tractors
18,724,Spain,012,Algeria,84, Nuclear reactors,453466491.0,37273.414,Spain -  Nuclear reactors
19,156,China,012,Algeria,87, Pedestrian controlled tractors,449849063.0,110355.073,China -  Pedestrian controlled tractors
20,250,France,012,Algeria,27," Anthracite, not agglomerated",416311569.0,285984.06999999995,"France -  Anthracite, not agglomerated"
21,250,France,012,Algeria,85, Electric motors of an output < 37.5 watts,371724272.0,16330.564,France -  Electric motors of an output < 37.5 watts
22,156,China,012,Algeria,39, Polyethylene - specific gravity <0.94 in primary form,366411100.0,217572.332,China -  Polyethylene - specific gravity <0.94 in primary form
23,643,Russian Federation,012,Algeria,27," Anthracite, not agglomerated",359082290.0,596635.0229999999,"Russian Federation -  Anthracite, not agglomerated"
24,554,New Zealand,012,Algeria,04, Milk not concentrated nor sweetened < 1% fat,337628788.0,108395.358,New Zealand -  Milk not concentrated nor sweetened < 1% fat
25,356,India,012,Algeria,87, Pedestrian controlled tractors,332483166.0,29635.043,India -  Pedestrian controlled tractors
26,724,Spain,012,Algeria,72," Pig iron, non-alloy, <0.5% phosphorus",296981147.0,444773.215,"Spain -  Pig iron, non-alloy, <0.5% phosphorus"
27,156,China,012,Algeria,40," Natural rubber latex, including prevulcanised",283770640.0,120568.98700000001,"China -  Natural rubber latex, including prevulcanised"
28,643,Russian Federation,012,Algeria,72," Pig iron, non-alloy, <0.5% phosphorus",271964620.0,642924.1699999999,"Russian Federation -  Pig iron, non-alloy, <0.5% phosphorus"
29,724,Spain,012,Algeria,27," Anthracite, not agglomerated",267512654.0,572761.623,"Spain -  Anthracite, not agglomerated"
30,156,China,012,Algeria,61," Mens, boys overcoats, etc, of wool or hair, knit",253062198.0,29735.085,"China -  Mens, boys overcoats, etc, of wool or hair, knit"
31,643,Russian Federation,012,Algeria,87, Pedestrian controlled tractors,250330005.0,10092.767,Russian Federation -  Pedestrian controlled tractors
32,840,USA,012,Algeria,84, Nuclear reactors,248924241.0,6709.062,USA -  Nuclear reactors
33,250,France,012,Algeria,86," Rail locomotives, externally electrically powered",236050214.0,5909.214,"France -  Rail locomotives, externally electrically powered"
34,156,China,012,Algeria,64," Waterproof footwear (Wellingtons etc), metal toe cap",235025791.0,33490.716,"China -  Waterproof footwear (Wellingtons etc), metal toe cap"
35,124,Canada,012,Algeria,10, Durum wheat,228192335.0,881898.487,Canada -  Durum wheat
36,250,France,012,Algeria,90," Optical fibres, except for telecommunications",220291599.0,1006.2189999999999,"France -  Optical fibres, except for telecommunications"
37,858,Uruguay,012,Algeria,04, Milk not concentrated nor sweetened < 1% fat,212976637.0,72738.9,Uruguay -  Milk not concentrated nor sweetened < 1% fat
38,156,China,012,Algeria,62," Mens, boys overcoats of wool or hair, not knit",212764280.0,19482.428,"China -  Mens, boys overcoats of wool or hair, not knit"
39,756,Switzerland,012,Algeria,30," Glands and other organs, dried, for therapeutic uses",212345761.0,231.498,"Switzerland -  Glands and other organs, dried, for therapeutic uses"
40,792,TÃ¼rkiye,012,Algeria,85, Electric motors of an output < 37.5 watts,206579612.0,31019.063,TÃ¼rkiye -  Electric motors of an output < 37.5 watts
41,032,Argentina,012,Algeria,04, Milk not concentrated nor sweetened < 1% fat,205812598.0,70212.3,Argentina -  Milk not concentrated nor sweetened < 1% fat
42,792,TÃ¼rkiye,012,Algeria,73, Sheet piling of iron or steel,205643590.0,92242.628,TÃ¼rkiye -  Sheet piling of iron or steel
43,380,Italy,012,Algeria,85, Electric motors of an output < 37.5 watts,203346903.0,16518.078,Italy -  Electric motors of an output < 37.5 watts
44,156,China,012,Algeria,94," Seats, aircraft",203328781.0,62959.037000000004,"China -  Seats, aircraft"
45,643,Russian Federation,012,Algeria,84, Nuclear reactors,203119052.0,582.986,Russian Federation -  Nuclear reactors
46,410,Rep. of Korea,012,Algeria,84, Nuclear reactors,203038713.0,33771.55,Rep. of Korea -  Nuclear reactors
47,156,China,012,Algeria,72," Pig iron, non-alloy, <0.5% phosphorus",202065480.0,256429.065,"China -  Pig iron, non-alloy, <0.5% phosphorus"
48,380,Italy,012,Algeria,72," Pig iron, non-alloy, <0.5% phosphorus",201829665.0,315743.559,"Italy -  Pig iron, non-alloy, <0.5% phosphorus"
49,203,Czechia,012,Algeria,87, Pedestrian controlled tractors,199557507.0,13448.716999999999,Czechia -  Pedestrian controlled tractors
50,840,USA,012,Algeria,27," Anthracite, not agglomerated",196941575.0,132314.057,"USA -  Anthracite, not agglomerated"
51,724,Spain,012,Algeria,48, Newsprint,196747835.0,266528.512,Spain -  Newsprint
52,380,Italy,012,Algeria,39, Polyethylene - specific gravity <0.94 in primary form,187814667.0,65872.856,Italy -  Polyethylene - specific gravity <0.94 in primary form
53,440,Lithuania,012,Algeria,27," Anthracite, not agglomerated",175649540.0,254800.381,"Lithuania -  Anthracite, not agglomerated"
54,250,France,012,Algeria,73, Sheet piling of iron or steel,173216375.0,72810.24,France -  Sheet piling of iron or steel
55,380,Italy,012,Algeria,73, Sheet piling of iron or steel,169470509.0,45598.749,Italy -  Sheet piling of iron or steel
56,792,TÃ¼rkiye,012,Algeria,87, Pedestrian controlled tractors,163290604.0,24817.811,TÃ¼rkiye -  Pedestrian controlled tractors
