,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,156,China,012,Algeria,7926057536.0,2646913.488
1,250,France,012,Algeria,6118427332.0,7393193.58
2,724,Spain,012,Algeria,3959957467.0,3331698.483
3,380,Italy,012,Algeria,3642523221.0,1810669.32
4,276,Germany,012,Algeria,2228351796.0,497930.585
5,792,TÃ¼rkiye,012,Algeria,2119457817.0,1069866.095
6,032,Argentina,012,Algeria,1708576361.0,6319403.347
7,643,Russian Federation,012,Algeria,1595230734.0,1623350.716
8,840,USA,012,Algeria,1066699060.0,805276.543
9,076,Brazil,012,Algeria,1007570534.0,3250828.208
10,410,Rep. of Korea,012,Algeria,949609572.0,173501.252
11,356,India,012,Algeria,943721875.0,339923.174
12,528,Netherlands,012,Algeria,758355393.0,520602.74
13,784,United Arab Emirates,012,Algeria,688480830.0,141070.563
14,056,Belgium,012,Algeria,685881167.0,251282.15
15,788,Tunisia,012,Algeria,424339916.0,537760.887
16,826,United Kingdom,012,Algeria,417854885.0,118317.37700000001
17,756,Switzerland,012,Algeria,408420120.0,8669.393
18,124,Canada,012,Algeria,381883175.0,1024836.579
19,616,Poland,012,Algeria,376300277.0,363974.14
20,620,Portugal,012,Algeria,361350218.0,310916.423
21,642,Romania,012,Algeria,356734191.0,119751.338
22,554,New Zealand,012,Algeria,342993514.0,111901.377
23,752,Sweden,012,Algeria,302756220.0,336034.946
24,040,Austria,012,Algeria,295601429.0,31849.249
25,203,Czechia,012,Algeria,283420412.0,34858.1
26,858,Uruguay,012,Algeria,214262420.0,73827.981
27,246,Finland,012,Algeria,206715453.0,346379.418
28,300,Greece,012,Algeria,203083917.0,282112.331
29,360,Indonesia,012,Algeria,199507962.0,234663.152
30,344,"China, Hong Kong SAR",012,Algeria,192584192.0,1944.662
31,704,Viet Nam,012,Algeria,191840741.0,61859.473999999995
32,440,Lithuania,012,Algeria,187225892.0,268130.383
33,504,Morocco,012,Algeria,173634750.0,201874.169
34,398,Kazakhstan,012,Algeria,146691648.0,353203.935
35,703,Slovakia,012,Algeria,125179872.0,11278.176
36,458,Malaysia,012,Algeria,123502527.0,90095.836
37,392,Japan,012,Algeria,121937958.0,15347.726
38,702,Singapore,012,Algeria,121214856.0,5415.481
39,764,Thailand,012,Algeria,120477828.0,137639.691
40,490,"Other Asia, nes",012,Algeria,116376940.0,36839.945
41,705,Slovenia,012,Algeria,107159687.0,195496.43000000002
42,400,Jordan,012,Algeria,93389581.0,7814.03
43,372,Ireland,012,Algeria,90846659.0,21111.503
44,100,Bulgaria,012,Algeria,80194968.0,121629.063
45,191,Croatia,012,Algeria,73584043.0,104548.88200000001
46,384,CÃ´te d'Ivoire,012,Algeria,72785603.0,39452.014
47,578,Norway,012,Algeria,65775015.0,995.9340000000001
48,208,Denmark,012,Algeria,64354725.0,14161.935
49,048,Bahrain,012,Algeria,54965221.0,39251.54
50,348,Hungary,012,Algeria,48866038.0,11246.051
51,196,Cyprus,012,Algeria,43526152.0,45246.592000000004
52,688,Serbia,012,Algeria,38710740.0,7184.512000000001
53,422,Lebanon,012,Algeria,36579189.0,15788.798999999999
54,710,South Africa,012,Algeria,34565085.0,10525.517
55,218,Ecuador,012,Algeria,32527450.0,60701.3
56,600,Paraguay,012,Algeria,30041285.0,64646.16
57,364,Iran,012,Algeria,29190720.0,61334.365999999995
58,470,Malta,012,Algeria,20675010.0,25418.200999999997
59,586,Pakistan,012,Algeria,17500642.0,10769.623
60,442,Luxembourg,012,Algeria,13987261.0,2862.138
61,414,Kuwait,012,Algeria,11734941.0,14760.399
62,112,Belarus,012,Algeria,11356600.0,22225.024
63,152,Chile,012,Algeria,10161815.0,91449.289
64,512,Oman,012,Algeria,9249380.0,8600.762
65,036,Australia,012,Algeria,9039680.0,3565.397
66,070,Bosnia Herzegovina,012,Algeria,7862054.0,19697.842
67,288,Ghana,012,Algeria,7789488.0,2653.863
68,729,Sudan,012,Algeria,5617730.0,3504.0
