,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,768,Togo,024,Angola,952563239.0,1038738.8659999999
1,156,China,024,Angola,2312298836.0,1017783.886
2,620,Portugal,024,Angola,2054049548.0,798922.218
3,056,Belgium,024,Angola,972161929.0,731880.756
4,250,France,024,Angola,453109697.0,679975.669
5,076,Brazil,024,Angola,502772030.0,672136.946
6,792,TÃ¼rkiye,024,Angola,315669485.0,508168.875
7,710,South Africa,024,Angola,587139253.0,472145.604
8,764,Thailand,024,Angola,281139944.0,428036.9689999999
9,840,USA,024,Angola,703968155.0,422389.194
10,356,India,024,Angola,416154872.0,346766.74199999997
11,458,Malaysia,024,Angola,247620939.0,243530.10700000002
12,410,Rep. of Korea,024,Angola,290011956.0,228705.988
13,702,Singapore,024,Angola,1536895404.0,190502.51899999997
14,826,United Kingdom,024,Angola,486821743.0,183870.91199999998
15,360,Indonesia,024,Angola,124464518.0,175778.279
16,528,Netherlands,024,Angola,229538887.0,157888.693
17,784,United Arab Emirates,024,Angola,402350205.0,157094.451
18,380,Italy,024,Angola,270859009.0,85439.15
19,643,Russian Federation,024,Angola,73272408.0,79671.011
20,276,Germany,024,Angola,180078728.0,74894.234
21,724,Spain,024,Angola,143178300.0,70663.919
22,124,Canada,024,Angola,72570788.0,59177.463
23,032,Argentina,024,Angola,40228780.0,55381.367
24,818,Egypt,024,Angola,27852911.0,49558.636000000006
25,504,Morocco,024,Angola,47776997.0,48076.83
26,490,"Other Asia, nes",024,Angola,43525578.0,44197.608
27,804,Ukraine,024,Angola,38751722.0,44025.763
28,704,Viet Nam,024,Angola,40831207.0,43308.623
29,478,Mauritania,024,Angola,79385009.0,36292.761
30,512,Oman,024,Angola,9433064.0,32406.478
31,178,Congo,024,Angola,273493078.0,29466.062
32,578,Norway,024,Angola,214097786.0,25948.738
33,422,Lebanon,024,Angola,60470141.0,25409.248
34,516,Namibia,024,Angola,46572911.0,22629.513
35,634,Qatar,024,Angola,5465590.0,22000.453999999998
36,586,Pakistan,024,Angola,19808167.0,21744.282
37,600,Paraguay,024,Angola,13852068.0,21156.342
38,616,Poland,024,Angola,18696088.0,20634.181
39,682,Saudi Arabia,024,Angola,44976008.0,17298.728
40,384,CÃ´te d'Ivoire,024,Angola,12227648.0,14588.451
41,788,Tunisia,024,Angola,6086686.0,11197.1
42,376,Israel,024,Angola,29291750.0,10931.503
43,440,Lithuania,024,Angola,19119418.0,9142.563
44,428,Latvia,024,Angola,6435356.0,9031.67
45,858,Uruguay,024,Angola,17137180.0,8879.129
46,191,Croatia,024,Angola,3103073.0,8321.518
47,112,Belarus,024,Angola,11156913.0,7718.500999999999
48,268,Georgia,024,Angola,2796622.0,7499.277
49,100,Bulgaria,024,Angola,2802881.0,7343.360000000001
50,414,Kuwait,024,Angola,21321076.0,7164.882
51,430,Liberia,024,Angola,11416266.0,7096.2880000000005
52,752,Sweden,024,Angola,23536216.0,6731.499000000001
