,imp_code_str3,imp_name,HS2,description,USD,tonne
0,024,Angola,27," Anthracite, not agglomerated",2413721321.0,2704711.3279999997
1,024,Angola,84, Nuclear reactors,2046569633.0,166752.783
2,024,Angola,89," Cruise ships, excursion boats, ferry boats",1798982034.0,25894.297
3,024,Angola,85, Electric motors of an output < 37.5 watts,950325407.0,94191.255
4,024,Angola,87, Pedestrian controlled tractors,663733952.0,71472.918
5,024,Angola,02," Bovine carcasses and half carcasses, fresh or chilled",595051486.0,533163.773
6,024,Angola,39, Polyethylene - specific gravity <0.94 in primary form,460236523.0,302209.841
7,024,Angola,10, Durum wheat,441752393.0,1132058.861
8,024,Angola,73, Sheet piling of iron or steel,408358791.0,150836.137
9,024,Angola,15," Lard, other pig fat and poultry fat, rendered",339954829.0,332436.951
10,024,Angola,30," Glands and other organs, dried, for therapeutic uses",310412988.0,20110.292
11,024,Angola,11, Wheat or meslin flour,307525740.0,665866.264
12,024,Angola,72," Pig iron, non-alloy, <0.5% phosphorus",231958290.0,196199.125
13,024,Angola,19," Infant foods of cereals, flour, starch or milk, retai",224142790.0,355371.276
14,024,Angola,90," Optical fibres, except for telecommunications",221319987.0,7736.7080000000005
15,024,Angola,04, Milk not concentrated nor sweetened < 1% fat,215746684.0,112706.912
16,024,Angola,48, Newsprint,208861223.0,153982.062
17,024,Angola,94," Seats, aircraft",199966593.0,55771.802
18,024,Angola,38, Artificial graphite,187794516.0,50146.622
19,024,Angola,17," Raw sugar, cane",164284250.0,385409.38
20,024,Angola,03," Ornamental fish, live",162269287.0,72232.923
21,024,Angola,34," Soaps, for toilet use, solid",161486188.0,138104.949
22,024,Angola,33, Essential oils of bergamot,151879811.0,50416.15
23,024,Angola,40," Natural rubber latex, including prevulcanised",150295854.0,56938.748
24,024,Angola,22, Mineral and aerated waters not sweetened or flavoured,148259428.0,114551.13
25,024,Angola,63, Electric blankets of textile material,144400349.0,99115.325
26,024,Angola,16," Sausages, similar products of meat, meat offal & bloo",141688303.0,92092.687
27,024,Angola,76," Aluminium unwrought, not alloyed",134355745.0,37335.539
28,024,Angola,64," Waterproof footwear (Wellingtons etc), metal toe cap",121344543.0,48810.159999999996
29,024,Angola,21," Coffee extracts, essences, concentrates, preparations",108238578.0,64529.651999999995
30,024,Angola,29, Saturated acyclic hydrocarbons,94888145.0,58703.665
31,024,Angola,69," Bricks, blocks and ceramic goods of siliceous earths",90251055.0,129728.938
32,024,Angola,07," Potatoes seed, fresh or chilled",85574609.0,103448.223
33,024,Angola,32, Quebracho tanning extract,84793915.0,30456.975000000002
34,024,Angola,83, Padlocks of base metal,78495260.0,15330.175
35,024,Angola,49," Brochures, leaflets and similar, in single sheets",75570980.0,5045.223
36,024,Angola,28, Chlorine,73999385.0,95489.964
37,024,Angola,88," Gliders, hang gliders",72756494.0,1013.8159999999999
38,024,Angola,62," Mens, boys overcoats of wool or hair, not knit",69230306.0,9416.438
39,024,Angola,61," Mens, boys overcoats, etc, of wool or hair, knit",61445807.0,13014.194
40,024,Angola,20," Cucumbers,gherkins, prepared or preserved by vinegar",57785668.0,46309.206
41,024,Angola,31," Animal or vegetable fertilizers, in packs >10 kg",55975959.0,112770.263
42,024,Angola,96," Worked ivory, articles of ivory",54301568.0,23710.95
43,024,Angola,70," Glass cullet, waste or scrap, glass in the mass",53731308.0,41838.303
44,024,Angola,82, Spades and shovels,47458471.0,14742.576000000001
45,024,Angola,25," Salt (sodium chloride) including solution, salt water",37143634.0,294690.656
46,024,Angola,74, Copper mattes,35436895.0,3096.227
47,024,Angola,68," Stone setts, curbstones, flagstones (except slate)",35165538.0,67134.742
48,024,Angola,23," Flour or meal, pellet of meat or offal for animal fee",31054484.0,45133.767
49,024,Angola,56," Sanitary towels, diapers and similar articles",28904219.0,6892.077
