,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,024,Angola,156,China,24489803811.0,48931312.025
1,024,Angola,356,India,4230173802.0,7873253.83
2,024,Angola,840,USA,2813384615.0,3802786.696
3,024,Angola,724,Spain,1358498591.0,2780122.5769999996
4,024,Angola,710,South Africa,1266821506.0,2400919.3279999997
5,024,Angola,620,Portugal,1158183696.0,2188482.8170000003
6,024,Angola,764,Thailand,795303813.0,1845720.7110000001
7,024,Angola,360,Indonesia,666601398.0,1270572.841
8,024,Angola,250,France,601958286.0,1150416.942
9,024,Angola,380,Italy,519263489.0,1050431.126
10,024,Angola,858,Uruguay,358949497.0,660986.0
11,024,Angola,490,"Other Asia, nes",371943379.0,650498.618
12,024,Angola,392,Japan,340617327.0,605368.628
13,024,Angola,076,Brazil,357731993.0,350356.886
14,024,Angola,826,United Kingdom,342387958.0,338451.723
15,024,Angola,410,Rep. of Korea,176624307.0,323755.788
16,024,Angola,376,Israel,306785462.0,228687.242
17,024,Angola,120,Cameroon,18789178.0,196645.636
18,024,Angola,702,Singapore,400887429.0,145218.48200000002
19,024,Angola,288,Ghana,58421676.0,98756.693
20,024,Angola,384,CÃ´te d'Ivoire,77242181.0,86183.1
21,024,Angola,276,Germany,53935474.0,85154.098
22,024,Angola,056,Belgium,493076634.0,68327.787
23,024,Angola,180,Dem. Rep. of the Congo,78170818.0,67784.459
24,024,Angola,586,Pakistan,26362253.0,66890.419
25,024,Angola,690,Seychelles,114191450.0,60538.547
26,024,Angola,678,Sao Tome and Principe,25950456.0,52472.561
27,024,Angola,266,Gabon,4530837.0,49866.708
28,024,Angola,036,Australia,44365858.0,48144.63199999999
29,024,Angola,178,Congo,160515582.0,42613.899000000005
30,024,Angola,148,Chad,1126616.0,28223.985
31,024,Angola,528,Netherlands,132349204.0,24140.692000000003
32,024,Angola,704,Viet Nam,46270937.0,23481.926
33,024,Angola,504,Morocco,3887646.0,20702.948
34,024,Angola,458,Malaysia,15183324.0,18317.315
35,024,Angola,516,Namibia,13679491.0,16034.647
36,024,Angola,372,Ireland,946032.0,13437.633999999998
37,024,Angola,784,United Arab Emirates,1622916034.0,12996.484
38,024,Angola,124,Canada,647506611.0,10099.711000000001
39,024,Angola,508,Mozambique,6996371.0,8299.319
40,024,Angola,686,Senegal,1234008.0,6147.485
41,024,Angola,566,Nigeria,16890446.0,6026.150000000001
42,024,Angola,792,TÃ¼rkiye,1946192.0,5690.191000000001
43,024,Angola,616,Poland,4396234.0,5482.622
44,024,Angola,204,Benin,804478.0,5014.269
45,024,Angola,152,Chile,5609137.0,4531.937
46,024,Angola,591,Panama,109911843.0,1909.88
47,024,Angola,768,Togo,583260.0,1493.834
48,024,Angola,854,Burkina Faso,1157461.0,1333.357
49,024,Angola,324,Guinea,925905.0,1121.725
50,024,Angola,422,Lebanon,778919.0,1073.5430000000001
51,024,Angola,756,Switzerland,61794559.0,525.489
52,024,Angola,192,Cuba,990910.0,481.603
53,024,Angola,682,Saudi Arabia,489899.0,310.72499999999997
54,024,Angola,578,Norway,18063696.0,288.57
55,024,Angola,466,Mali,178737.0,264.79400000000004
56,024,Angola,226,Equatorial Guinea,1642764.0,258.228
57,024,Angola,643,Russian Federation,33823724.0,240.185
58,024,Angola,404,Kenya,1499695.0,226.98399999999998
59,024,Angola,600,Paraguay,827557.0,224.706
60,024,Angola,344,"China, Hong Kong SAR",60876446.0,216.96099999999998
61,024,Angola,040,Austria,1666246.0,206.946
62,024,Angola,132,Cabo Verde,143667.0,170.919
63,024,Angola,430,Liberia,19799.0,155.864
64,024,Angola,562,Niger,100073.0,148.79
65,024,Angola,398,Kazakhstan,202010.0,140.147
66,024,Angola,470,Malta,59484.0,127.40700000000001
67,024,Angola,300,Greece,619218.0,96.884
68,024,Angola,031,Azerbaijan,603143.0,83.55
69,024,Angola,694,Sierra Leone,1187.0,80.0
70,024,Angola,834,United Rep. of Tanzania,547467.0,78.812
71,024,Angola,800,Uganda,80357.0,78.672
72,024,Angola,634,Qatar,1239827.0,78.315
73,024,Angola,478,Mauritania,111470.0,75.441
74,024,Angola,703,Slovakia,324288.0,74.41
75,024,Angola,428,Latvia,128738.0,73.217
76,024,Angola,208,Denmark,461352.0,71.755
77,024,Angola,044,Bahamas,151227.0,56.958
78,024,Angola,368,Iraq,276519.0,45.437
79,024,Angola,270,Gambia,56931.0,44.159
80,024,Angola,818,Egypt,773963.0,41.062
81,024,Angola,100,Bulgaria,22075.0,40.699000000000005
82,024,Angola,894,Zambia,147104.0,36.501
83,024,Angola,012,Algeria,245226.0,31.819
84,024,Angola,716,Zimbabwe,35716.0,29.862
85,024,Angola,414,Kuwait,125050609.0,27.349
86,024,Angola,028,Antigua and Barbuda,29458.0,26.755999999999997
87,024,Angola,068,Bolivia (Plurinational State of),308753.0,24.454
88,024,Angola,072,Botswana,141986.0,21.857
89,024,Angola,780,Trinidad and Tobago,162047.0,18.490000000000002
90,024,Angola,804,Ukraine,139879.0,18.189
91,024,Angola,070,Bosnia Herzegovina,4677.0,17.012
92,024,Angola,642,Romania,196758.0,16.542
93,024,Angola,752,Sweden,122181.0,15.898000000000001
94,024,Angola,788,Tunisia,113326.0,14.575000000000001
95,024,Angola,484,Mexico,325440.0,14.44
96,024,Angola,454,Malawi,215557.0,13.792
97,024,Angola,624,Guinea-Bissau,38516.0,12.389000000000001
98,024,Angola,796,Turks and Caicos Isds,15587.0,8.7
99,024,Angola,608,Philippines,7071.0,8.594
100,024,Angola,016,American Samoa,12007.0,7.4
101,024,Angola,512,Oman,72349.0,5.402
102,024,Angola,246,Finland,91020.0,4.9239999999999995
103,024,Angola,426,Lesotho,1599.0,4.386
104,024,Angola,214,Dominican Rep.,7494.0,4.055
105,024,Angola,008,Albania,2379.0,3.7489999999999997
106,024,Angola,531,CuraÃ§ao,51246.0,3.705
107,024,Angola,231,Ethiopia,47293.0,3.448
108,024,Angola,196,Cyprus,2424.0,2.632
109,024,Angola,032,Argentina,60631.0,2.3440000000000003
110,024,Angola,729,Sudan,1677.0,2.239
111,024,Angola,862,Venezuela,15576.0,2.224
112,024,Angola,554,New Zealand,1366.0,2.168
113,024,Angola,170,Colombia,114220.0,1.983
114,024,Angola,688,Serbia,2028.0,1.8
115,024,Angola,191,Croatia,87325.0,1.6809999999999998
116,024,Angola,004,Afghanistan,19352.0,1.581
117,024,Angola,218,Ecuador,53705.0,1.399
118,024,Angola,450,Madagascar,3273.0,0.78
119,024,Angola,188,Costa Rica,14703.0,0.649
120,024,Angola,440,Lithuania,2706.0,0.493
121,024,Angola,050,Bangladesh,55220.0,0.398
122,024,Angola,104,Myanmar,485.0,0.328
