,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,643,Russian Federation,031,Azerbaijan,1927097443.0,3946365.2569999998
1,792,TÃ¼rkiye,031,Azerbaijan,1756082082.0,722393.841
2,826,United Kingdom,031,Azerbaijan,1320986231.0,55867.918999999994
3,156,China,031,Azerbaijan,1053188249.0,374965.74
4,276,Germany,031,Azerbaijan,634772831.0,89648.461
5,840,USA,031,Azerbaijan,537804471.0,64873.199
6,756,Switzerland,031,Azerbaijan,503196546.0,2168.413
7,268,Georgia,031,Azerbaijan,502541423.0,160113.029
8,364,Iran,031,Azerbaijan,493479416.0,1477990.5659999999
9,804,Ukraine,031,Azerbaijan,468797727.0,340123.126
10,392,Japan,031,Azerbaijan,381740230.0,63908.975
11,380,Italy,031,Azerbaijan,352177981.0,39183.912
12,112,Belarus,031,Azerbaijan,239543398.0,236889.597
13,250,France,031,Azerbaijan,179079403.0,18252.874
14,398,Kazakhstan,031,Azerbaijan,177245475.0,527527.958
15,076,Brazil,031,Azerbaijan,169917615.0,256908.193
16,710,South Africa,031,Azerbaijan,163109095.0,4027.143
17,410,Rep. of Korea,031,Azerbaijan,162333928.0,23209.58
18,124,Canada,031,Azerbaijan,160991134.0,2590.062
19,528,Netherlands,031,Azerbaijan,149637059.0,28956.665
20,784,United Arab Emirates,031,Azerbaijan,131167446.0,18962.78
21,360,Indonesia,031,Azerbaijan,117989336.0,82685.552
22,203,Czechia,031,Azerbaijan,117198939.0,53511.210999999996
23,578,Norway,031,Azerbaijan,116771649.0,6465.706
24,795,Turkmenistan,031,Azerbaijan,109352344.0,199026.693
25,616,Poland,031,Azerbaijan,100075001.0,24367.777000000002
26,356,India,031,Azerbaijan,93215276.0,43906.683
27,376,Israel,031,Azerbaijan,88631979.0,8086.154
28,724,Spain,031,Azerbaijan,88103604.0,33275.578
29,458,Malaysia,031,Azerbaijan,78839394.0,17693.79
30,348,Hungary,031,Azerbaijan,71346867.0,34462.015
31,040,Austria,031,Azerbaijan,71181640.0,13974.408
32,056,Belgium,031,Azerbaijan,66279444.0,26235.901
33,642,Romania,031,Azerbaijan,56093056.0,47225.623
34,704,Viet Nam,031,Azerbaijan,53416396.0,22731.684
35,144,Sri Lanka,031,Azerbaijan,46821227.0,14812.065
36,764,Thailand,031,Azerbaijan,43845739.0,8945.051
37,246,Finland,031,Azerbaijan,38323699.0,4720.937
38,554,New Zealand,031,Azerbaijan,37924307.0,7333.579
39,703,Slovakia,031,Azerbaijan,36566908.0,3824.682
