,exp_code_str3,exp_name,HS2,description,USD,tonne
0,031,Azerbaijan,27," Anthracite, not agglomerated",18178683204.0,36653949.579
1,031,Azerbaijan,08," Coconuts, fresh or dried",327464081.0,320377.403
2,031,Azerbaijan,07," Potatoes seed, fresh or chilled",237507803.0,301519.613
3,031,Azerbaijan,71," Pearls natural, not permanently mounted or set",178311894.0,74.03699999999999
4,031,Azerbaijan,39, Polyethylene - specific gravity <0.94 in primary form,120643840.0,160602.007
5,031,Azerbaijan,76," Aluminium unwrought, not alloyed",114525834.0,50519.447
6,031,Azerbaijan,52," Cotton, not carded or combed",111927486.0,65763.47499999999
7,031,Azerbaijan,29, Saturated acyclic hydrocarbons,75455923.0,253903.056
8,031,Azerbaijan,84, Nuclear reactors,61359010.0,7754.34
9,031,Azerbaijan,73, Sheet piling of iron or steel,60335918.0,69752.884
10,031,Azerbaijan,74, Copper mattes,54934930.0,11932.6
11,031,Azerbaijan,72," Pig iron, non-alloy, <0.5% phosphorus",40782149.0,79558.532
12,031,Azerbaijan,25," Salt (sodium chloride) including solution, salt water",35013057.0,627660.366
13,031,Azerbaijan,26," Iron ore, concentrate, not iron pyrites,unagglomerate",32396231.0,19246.996
14,031,Azerbaijan,85, Electric motors of an output < 37.5 watts,26668007.0,2838.3559999999998
15,031,Azerbaijan,17," Raw sugar, cane",25534482.0,44941.325
16,031,Azerbaijan,63, Electric blankets of textile material,23877001.0,9470.166
17,031,Azerbaijan,22, Mineral and aerated waters not sweetened or flavoured,17925747.0,16604.512
18,031,Azerbaijan,20," Cucumbers,gherkins, prepared or preserved by vinegar",17759523.0,14731.724
19,031,Azerbaijan,15," Lard, other pig fat and poultry fat, rendered",16902315.0,17545.771
20,031,Azerbaijan,90," Optical fibres, except for telecommunications",15262830.0,167.179
21,031,Azerbaijan,24," Tobacco, unmanufactured, not stemmed or stripped",14304840.0,4365.68
22,031,Azerbaijan,41," Bovine skins, whole, raw",13956162.0,5795.867
23,031,Azerbaijan,78, Lead refined unwrought,11975057.0,5901.988
24,031,Azerbaijan,87, Pedestrian controlled tractors,9583698.0,1442.221
25,031,Azerbaijan,09," Coffee, not roasted, not decaffeinated",9376783.0,1509.896
26,031,Azerbaijan,04, Milk not concentrated nor sweetened < 1% fat,8712946.0,4812.694
27,031,Azerbaijan,89," Cruise ships, excursion boats, ferry boats",8418107.0,5893.796
28,031,Azerbaijan,10, Durum wheat,8156586.0,43787.074
29,031,Azerbaijan,49," Brochures, leaflets and similar, in single sheets",8134703.0,66.662
30,031,Azerbaijan,86," Rail locomotives, externally electrically powered",7597810.0,70982.749
31,031,Azerbaijan,38, Artificial graphite,7430162.0,13503.727
32,031,Azerbaijan,23," Flour or meal, pellet of meat or offal for animal fee",6984524.0,49818.216
33,031,Azerbaijan,12, Soya beans,6666724.0,23889.339
34,031,Azerbaijan,28, Chlorine,5611115.0,3690.072
35,031,Azerbaijan,91," Wrist-watch, precious metal, battery, with hands",5349894.0,13.551
36,031,Azerbaijan,68," Stone setts, curbstones, flagstones (except slate)",4443397.0,56773.287
37,031,Azerbaijan,21," Coffee extracts, essences, concentrates, preparations",4354748.0,3292.281
38,031,Azerbaijan,44, Fuel wood,3968755.0,10510.969
39,031,Azerbaijan,93," Military weapons, other than hand guns, swords, etc",3841868.0,530.128
40,031,Azerbaijan,18," Cocoa beans, whole or broken, raw or roasted",3819944.0,1766.394
41,031,Azerbaijan,82, Spades and shovels,2947579.0,88.056
42,031,Azerbaijan,02," Bovine carcasses and half carcasses, fresh or chilled",2679480.0,1193.817
43,031,Azerbaijan,32, Quebracho tanning extract,2325425.0,4714.8009999999995
44,031,Azerbaijan,30," Glands and other organs, dried, for therapeutic uses",2214429.0,124.60799999999999
45,031,Azerbaijan,94," Seats, aircraft",2065364.0,917.902
