,exp_code_str3,exp_name,imp_code_str3,imp_name,USD,tonne
0,031,Azerbaijan,380,Italy,5913281556.0,10832872.322
1,031,Azerbaijan,792,TÃ¼rkiye,1875719203.0,5515522.966
2,031,Azerbaijan,376,Israel,1311030418.0,2559187.817
3,031,Azerbaijan,203,Czechia,940383859.0,1772836.762
4,031,Azerbaijan,268,Georgia,580728219.0,1573002.361
5,031,Azerbaijan,356,India,820607664.0,1505964.8029999998
6,031,Azerbaijan,276,Germany,790312764.0,1462354.78
7,031,Azerbaijan,490,"Other Asia, nes",716740325.0,1355890.844
8,031,Azerbaijan,360,Indonesia,595958271.0,1140084.941
9,031,Azerbaijan,124,Canada,586870561.0,1115136.748
10,031,Azerbaijan,643,Russian Federation,678049264.0,1050724.4309999999
11,031,Azerbaijan,620,Portugal,535795229.0,984941.155
12,031,Azerbaijan,250,France,442960352.0,816829.5490000001
13,031,Azerbaijan,724,Spain,399666237.0,780041.387
14,031,Azerbaijan,804,Ukraine,358738447.0,658700.829
15,031,Azerbaijan,642,Romania,342226557.0,656248.1340000001
16,031,Azerbaijan,840,USA,333432882.0,644717.4600000001
17,031,Azerbaijan,191,Croatia,375024658.0,638840.62
18,031,Azerbaijan,040,Austria,330433219.0,631509.882
19,031,Azerbaijan,826,United Kingdom,262857761.0,491061.903
20,031,Azerbaijan,788,Tunisia,198107408.0,357759.23899999994
21,031,Azerbaijan,300,Greece,164302998.0,332704.88600000006
22,031,Azerbaijan,292,Gibraltar,126097356.0,246219.0
23,031,Azerbaijan,764,Thailand,142468070.0,242855.826
24,031,Azerbaijan,156,China,116405216.0,183973.596
25,031,Azerbaijan,528,Netherlands,80828608.0,153025.63400000002
26,031,Azerbaijan,858,Uruguay,80905473.0,145151.541
27,031,Azerbaijan,004,Afghanistan,71537336.0,144860.416
28,031,Azerbaijan,470,Malta,69730572.0,144405.457
29,031,Azerbaijan,704,Viet Nam,76155939.0,138757.465
30,031,Azerbaijan,364,Iran,43427453.0,131349.682
