,exp_code_str3,exp_name,imp_code_str3,imp_name,HS2,description,USD,tonne,clean_desc
0,004,Afghanistan,586,Pakistan,27," Anthracite, not agglomerated",94409126.0,1118923.0,"Pakistan -  Anthracite, not agglomerated"
1,004,Afghanistan,586,Pakistan,07," Potatoes seed, fresh or chilled",110223977.0,397211.184,"Pakistan -  Potatoes seed, fresh or chilled"
2,004,Afghanistan,586,Pakistan,25," Salt (sodium chloride) including solution, salt water",40127404.0,378755.0,"Pakistan -  Salt (sodium chloride) including solution, salt water"
3,004,Afghanistan,586,Pakistan,08," Coconuts, fresh or dried",162633113.0,280604.64,"Pakistan -  Coconuts, fresh or dried"
4,004,Afghanistan,586,Pakistan,72," Pig iron, non-alloy, <0.5% phosphorus",43782153.0,186834.0,"Pakistan -  Pig iron, non-alloy, <0.5% phosphorus"
5,004,Afghanistan,356,India,08," Coconuts, fresh or dried",264919447.0,48436.611,"India -  Coconuts, fresh or dried"
6,004,Afghanistan,586,Pakistan,52," Cotton, not carded or combed",39315184.0,29291.633,"Pakistan -  Cotton, not carded or combed"
7,004,Afghanistan,356,India,07," Potatoes seed, fresh or chilled",9753450.0,18703.71,"India -  Potatoes seed, fresh or chilled"
8,004,Afghanistan,792,TÃ¼rkiye,41," Bovine skins, whole, raw",7170627.0,9342.874,"TÃ¼rkiye -  Bovine skins, whole, raw"
9,004,Afghanistan,784,United Arab Emirates,08," Coconuts, fresh or dried",10518159.0,8132.492,"United Arab Emirates -  Coconuts, fresh or dried"
10,004,Afghanistan,840,USA,08," Coconuts, fresh or dried",7383915.0,7861.252,"USA -  Coconuts, fresh or dried"
11,004,Afghanistan,398,Kazakhstan,08," Coconuts, fresh or dried",3808135.0,7730.685,"Kazakhstan -  Coconuts, fresh or dried"
12,004,Afghanistan,792,TÃ¼rkiye,08," Coconuts, fresh or dried",11938161.0,6119.863,"TÃ¼rkiye -  Coconuts, fresh or dried"
13,004,Afghanistan,364,Iran,12, Soya beans,6687142.0,6080.232,Iran -  Soya beans
14,004,Afghanistan,356,India,12, Soya beans,8703183.0,5129.126,India -  Soya beans
15,004,Afghanistan,508,Mozambique,84, Nuclear reactors,153943.0,4612.7699999999995,Mozambique -  Nuclear reactors
16,004,Afghanistan,600,Paraguay,27," Anthracite, not agglomerated",2917075.0,4036.07,"Paraguay -  Anthracite, not agglomerated"
17,004,Afghanistan,860,Uzbekistan,07," Potatoes seed, fresh or chilled",217311.0,3686.05,"Uzbekistan -  Potatoes seed, fresh or chilled"
18,004,Afghanistan,400,Jordan,12, Soya beans,2524655.0,3541.2999999999997,Jordan -  Soya beans
19,004,Afghanistan,356,India,09," Coffee, not roasted, not decaffeinated",35334418.0,3180.936,"India -  Coffee, not roasted, not decaffeinated"
20,004,Afghanistan,156,China,08," Coconuts, fresh or dried",15014434.0,2870.267,"China -  Coconuts, fresh or dried"
21,004,Afghanistan,586,Pakistan,12, Soya beans,2703472.0,2512.457,Pakistan -  Soya beans
22,004,Afghanistan,792,TÃ¼rkiye,25," Salt (sodium chloride) including solution, salt water",602212.0,2485.62,"TÃ¼rkiye -  Salt (sodium chloride) including solution, salt water"
23,004,Afghanistan,784,United Arab Emirates,07," Potatoes seed, fresh or chilled",1548527.0,2383.807,"United Arab Emirates -  Potatoes seed, fresh or chilled"
24,004,Afghanistan,643,Russian Federation,08," Coconuts, fresh or dried",3390152.0,2367.872,"Russian Federation -  Coconuts, fresh or dried"
25,004,Afghanistan,586,Pakistan,10, Durum wheat,586842.0,2351.0,Pakistan -  Durum wheat
26,004,Afghanistan,364,Iran,25," Salt (sodium chloride) including solution, salt water",293365.0,2078.52,"Iran -  Salt (sodium chloride) including solution, salt water"
27,004,Afghanistan,156,China,47, Mechanical wood pulp,1480000.0,2000.0,China -  Mechanical wood pulp
28,004,Afghanistan,156,China,52," Cotton, not carded or combed",4725192.0,1943.014,"China -  Cotton, not carded or combed"
