int_dep_type,n_vys,n_imo,aby_vys,aby_flt,aby_gt_nm,aby_dwt_nm,tps_gt_nm,tps_dwt_nm,avd_vys,avd_flt,avd_gt_nm,avd_dwt_nm,ene_tj,co2_t
Offshore,1,1,2015,2015,2015,2015,25624,12624,94,94,94,94,0,4
Service - other,1,1,1996,1996,1996,1996,623500,678496,624,624,624,624,1,68
